t	u	v	w	p	q	r	phi	psi	theta	h
1.4089999999999744e+01	7.3525252947650898e+01	0.0000000000000000e+00	9.4014134407877670e-01	0.0000000000000000e+00	-3.6552902980100878e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.5383653468170623e-02	2.9745262414874774e+03
1.4099999999999744e+01	7.3527452202887133e+01	0.0000000000000000e+00	9.4013427789507131e-01	0.0000000000000000e+00	-3.6487271668950785e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.5420206371150726e-02	2.9744834927618167e+03
1.4109999999999744e+01	7.3529654041590305e+01	0.0000000000000000e+00	9.4012721022314605e-01	0.0000000000000000e+00	-3.6421568862899370e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.5456693642819679e-02	2.9744407162758598e+03
1.4119999999999743e+01	7.3531858456140796e+01	0.0000000000000000e+00	9.4012014108596609e-01	0.0000000000000000e+00	-3.6355794790874090e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.5493115211682575e-02	2.9743979120750791e+03
1.4129999999999743e+01	7.3534065438915448e+01	0.0000000000000000e+00	9.4011307050647963e-01	0.0000000000000000e+00	-3.6289949681879434e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.5529471006473449e-02	2.9743550802050036e+03
1.4139999999999743e+01	7.3536274982287523e+01	0.0000000000000000e+00	9.4010599850761800e-01	0.0000000000000000e+00	-3.6224033764996021e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.5565760956155325e-02	2.9743122207112197e+03
1.4149999999999743e+01	7.3538487078626773e+01	0.0000000000000000e+00	9.4009892511229520e-01	0.0000000000000000e+00	-3.6158047269379732e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.5601984989920324e-02	2.9742693336393695e+03
1.4159999999999743e+01	7.3540701720299438e+01	0.0000000000000000e+00	9.4009185034340803e-01	0.0000000000000000e+00	-3.6091990424260891e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.5638143037189702e-02	2.9742264190351530e+03
1.4169999999999742e+01	7.3542918899668294e+01	0.0000000000000000e+00	9.4008477422383585e-01	0.0000000000000000e+00	-3.6025863458943458e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.5674235027613960e-02	2.9741834769443258e+03
1.4179999999999742e+01	7.3545138609092660e+01	0.0000000000000000e+00	9.4007769677644037e-01	0.0000000000000000e+00	-3.5959666602804084e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.5710260891072906e-02	2.9741405074126997e+03
1.4189999999999742e+01	7.3547360840928405e+01	0.0000000000000000e+00	9.4007061802406533e-01	0.0000000000000000e+00	-3.5893400085291356e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.5746220557675708e-02	2.9740975104861427e+03
1.4199999999999742e+01	7.3549585587528028e+01	0.0000000000000000e+00	9.4006353798953668e-01	0.0000000000000000e+00	-3.5827064135924760e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.5782113957761002e-02	2.9740544862105789e+03
1.4209999999999742e+01	7.3551812841240618e+01	0.0000000000000000e+00	9.4005645669566218e-01	0.0000000000000000e+00	-3.5760658984294036e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.5817941021896930e-02	2.9740114346319883e+03
1.4219999999999741e+01	7.3554042594411925e+01	0.0000000000000000e+00	9.4004937416523138e-01	0.0000000000000000e+00	-3.5694184860058115e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.5853701680881223e-02	2.9739683557964067e+03
1.4229999999999741e+01	7.3556274839384358e+01	0.0000000000000000e+00	9.4004229042101528e-01	0.0000000000000000e+00	-3.5627641992944411e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.5889395865741284e-02	2.9739252497499251e+03
1.4239999999999741e+01	7.3558509568497016e+01	0.0000000000000000e+00	9.4003520548576658e-01	0.0000000000000000e+00	-3.5561030612747788e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.5925023507734225e-02	2.9738821165386903e+03
1.4249999999999741e+01	7.3560746774085715e+01	0.0000000000000000e+00	9.4002811938221886e-01	0.0000000000000000e+00	-3.5494350949329904e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.5960584538346970e-02	2.9738389562089042e+03
1.4259999999999740e+01	7.3562986448483016e+01	0.0000000000000000e+00	9.4002103213308719e-01	0.0000000000000000e+00	-3.5427603232618121e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.5996078889296299e-02	2.9737957688068236e+03
1.4269999999999740e+01	7.3565228584018243e+01	0.0000000000000000e+00	9.4001394376106739e-01	0.0000000000000000e+00	-3.5360787692604806e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.6031506492528920e-02	2.9737525543787606e+03
1.4279999999999740e+01	7.3567473173017490e+01	0.0000000000000000e+00	9.4000685428883646e-01	0.0000000000000000e+00	-3.5293904559346311e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.6066867280221524e-02	2.9737093129710825e+03
1.4289999999999740e+01	7.3569720207803698e+01	0.0000000000000000e+00	9.3999976373905181e-01	0.0000000000000000e+00	-3.5226954062962273e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.6102161184780874e-02	2.9736660446302103e+03
1.4299999999999740e+01	7.3571969680696611e+01	0.0000000000000000e+00	9.3999267213435167e-01	0.0000000000000000e+00	-3.5159936433634600e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.6137388138843834e-02	2.9736227494026207e+03
1.4309999999999739e+01	7.3574221584012861e+01	0.0000000000000000e+00	9.3998557949735462e-01	0.0000000000000000e+00	-3.5092851901606702e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.6172548075277466e-02	2.9735794273348442e+03
1.4319999999999739e+01	7.3576475910065952e+01	0.0000000000000000e+00	9.3997848585065957e-01	0.0000000000000000e+00	-3.5025700697182620e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.6207640927179071e-02	2.9735360784734662e+03
1.4329999999999739e+01	7.3578732651166291e+01	0.0000000000000000e+00	9.3997139121684570e-01	0.0000000000000000e+00	-3.4958483050726002e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.6242666627876253e-02	2.9734927028651255e+03
1.4339999999999739e+01	7.3580991799621216e+01	0.0000000000000000e+00	9.3996429561847206e-01	0.0000000000000000e+00	-3.4891199192659435e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.6277625110926979e-02	2.9734493005565150e+03
1.4349999999999739e+01	7.3583253347735038e+01	0.0000000000000000e+00	9.3995719907807784e-01	0.0000000000000000e+00	-3.4823849353463501e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.6312516310119636e-02	2.9734058715943820e+03
1.4359999999999738e+01	7.3585517287809054e+01	0.0000000000000000e+00	9.3995010161818215e-01	0.0000000000000000e+00	-3.4756433763675895e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.6347340159473102e-02	2.9733624160255272e+03
1.4369999999999738e+01	7.3587783612141536e+01	0.0000000000000000e+00	9.3994300326128355e-01	0.0000000000000000e+00	-3.4688952653890541e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.6382096593236777e-02	2.9733189338968045e+03
1.4379999999999738e+01	7.3590052313027812e+01	0.0000000000000000e+00	9.3993590402986038e-01	0.0000000000000000e+00	-3.4621406254756793e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.6416785545890668e-02	2.9732754252551226e+03
1.4389999999999738e+01	7.3592323382760256e+01	0.0000000000000000e+00	9.3992880394637046e-01	0.0000000000000000e+00	-3.4553794796978541e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.6451406952145426e-02	2.9732318901474418e+03
1.4399999999999737e+01	7.3594596813628314e+01	0.0000000000000000e+00	9.3992170303325084e-01	0.0000000000000000e+00	-3.4486118511313398e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.6485960746942404e-02	2.9731883286207767e+03
1.4409999999999737e+01	7.3596872597918534e+01	0.0000000000000000e+00	9.3991460131291793e-01	0.0000000000000000e+00	-3.4418377628571807e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.6520446865453716e-02	2.9731447407221949e+03
1.4419999999999737e+01	7.3599150727914591e+01	0.0000000000000000e+00	9.3990749880776725e-01	0.0000000000000000e+00	-3.4350572379616079e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.6554865243082284e-02	2.9731011264988165e+03
1.4429999999999737e+01	7.3601431195897320e+01	0.0000000000000000e+00	9.3990039554017335e-01	0.0000000000000000e+00	-3.4282702995359761e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.6589215815461903e-02	2.9730574859978142e+03
1.4439999999999737e+01	7.3603713994144726e+01	0.0000000000000000e+00	9.3989329153248957e-01	0.0000000000000000e+00	-3.4214769706766629e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.6623498518457263e-02	2.9730138192664135e+03
1.4449999999999736e+01	7.3605999114932004e+01	0.0000000000000000e+00	9.3988618680704827e-01	0.0000000000000000e+00	-3.4146772744849860e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.6657713288164031e-02	2.9729701263518923e+03
1.4459999999999736e+01	7.3608286550531588e+01	0.0000000000000000e+00	9.3987908138616028e-01	0.0000000000000000e+00	-3.4078712340671205e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.6691860060908884e-02	2.9729264073015811e+03
1.4469999999999736e+01	7.3610576293213128e+01	0.0000000000000000e+00	9.3987197529211519e-01	0.0000000000000000e+00	-3.4010588725340092e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.6725938773249556e-02	2.9728826621628627e+03
1.4479999999999736e+01	7.3612868335243576e+01	0.0000000000000000e+00	9.3986486854718099e-01	0.0000000000000000e+00	-3.3942402130012891e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.6759949361974897e-02	2.9728388909831710e+03
1.4489999999999736e+01	7.3615162668887152e+01	0.0000000000000000e+00	9.3985776117360398e-01	0.0000000000000000e+00	-3.3874152785891968e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.6793891764104908e-02	2.9727950938099930e+03
1.4499999999999735e+01	7.3617459286405420e+01	0.0000000000000000e+00	9.3985065319360883e-01	0.0000000000000000e+00	-3.3805840924224883e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.6827765916890800e-02	2.9727512706908665e+03
1.4509999999999735e+01	7.3619758180057261e+01	0.0000000000000000e+00	9.3984354462939834e-01	0.0000000000000000e+00	-3.3737466776303524e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.6861571757815024e-02	2.9727074216733813e+03
1.4519999999999735e+01	7.3622059342098936e+01	0.0000000000000000e+00	9.3983643550315332e-01	0.0000000000000000e+00	-3.3669030573463309e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.6895309224591328e-02	2.9726635468051786e+03
1.4529999999999735e+01	7.3624362764784095e+01	0.0000000000000000e+00	9.3982932583703249e-01	0.0000000000000000e+00	-3.3600532547082345e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.6928978255164788e-02	2.9726196461339509e+03
1.4539999999999734e+01	7.3626668440363815e+01	0.0000000000000000e+00	9.3982221565317248e-01	0.0000000000000000e+00	-3.3531972928580482e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.6962578787711873e-02	2.9725757197074422e+03
1.4549999999999734e+01	7.3628976361086586e+01	0.0000000000000000e+00	9.3981510497368770e-01	0.0000000000000000e+00	-3.3463351949418654e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.6996110760640454e-02	2.9725317675734468e+03
1.4559999999999734e+01	7.3631286519198369e+01	0.0000000000000000e+00	9.3980799382066993e-01	0.0000000000000000e+00	-3.3394669841097999e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.7029574112589873e-02	2.9724877897798106e+03
1.4569999999999734e+01	7.3633598906942623e+01	0.0000000000000000e+00	9.3980088221618885e-01	0.0000000000000000e+00	-3.3325926835158872e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.7062968782430971e-02	2.9724437863744297e+03
1.4579999999999734e+01	7.3635913516560308e+01	0.0000000000000000e+00	9.3979377018229127e-01	0.0000000000000000e+00	-3.3257123163180245e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.7096294709266129e-02	2.9723997574052514e+03
1.4589999999999733e+01	7.3638230340289908e+01	0.0000000000000000e+00	9.3978665774100156e-01	0.0000000000000000e+00	-3.3188259056778644e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.7129551832429312e-02	2.9723557029202730e+03
1.4599999999999733e+01	7.3640549370367495e+01	0.0000000000000000e+00	9.3977954491432103e-01	0.0000000000000000e+00	-3.3119334747607585e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.7162740091486091e-02	2.9723116229675420e+03
1.4609999999999733e+01	7.3642870599026693e+01	0.0000000000000000e+00	9.3977243172422831e-01	0.0000000000000000e+00	-3.3050350467356509e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.7195859426233701e-02	2.9722675175951567e+03
1.4619999999999733e+01	7.3645194018498742e+01	0.0000000000000000e+00	9.3976531819267883e-01	0.0000000000000000e+00	-3.2981306447750105e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.7228909776701057e-02	2.9722233868512644e+03
1.4629999999999733e+01	7.3647519621012520e+01	0.0000000000000000e+00	9.3975820434160506e-01	0.0000000000000000e+00	-3.2912202920547429e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.7261891083148808e-02	2.9721792307840633e+03
1.4639999999999732e+01	7.3649847398794549e+01	0.0000000000000000e+00	9.3975109019291625e-01	0.0000000000000000e+00	-3.2843040117541055e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.7294803286069352e-02	2.9721350494418011e+03
1.4649999999999732e+01	7.3652177344069031e+01	0.0000000000000000e+00	9.3974397576849822e-01	0.0000000000000000e+00	-3.2773818270556291e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.7327646326186891e-02	2.9720908428727748e+03
1.4659999999999732e+01	7.3654509449057869e+01	0.0000000000000000e+00	9.3973686109021370e-01	0.0000000000000000e+00	-3.2704537611450406e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.7360420144457446e-02	2.9720466111253309e+03
1.4669999999999732e+01	7.3656843705980705e+01	0.0000000000000000e+00	9.3972974617990146e-01	0.0000000000000000e+00	-3.2635198372111740e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.7393124682068896e-02	2.9720023542478648e+03
1.4679999999999731e+01	7.3659180107054908e+01	0.0000000000000000e+00	9.3972263105937681e-01	0.0000000000000000e+00	-3.2565800784458824e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.7425759880441010e-02	2.9719580722888222e+03
1.4689999999999731e+01	7.3661518644495644e+01	0.0000000000000000e+00	9.3971551575043144e-01	0.0000000000000000e+00	-3.2496345080439753e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.7458325681225468e-02	2.9719137652966970e+03
1.4699999999999731e+01	7.3663859310515861e+01	0.0000000000000000e+00	9.3970840027483293e-01	0.0000000000000000e+00	-3.2426831492031209e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.7490822026305904e-02	2.9718694333200319e+03
1.4709999999999731e+01	7.3666202097326334e+01	0.0000000000000000e+00	9.3970128465432523e-01	0.0000000000000000e+00	-3.2357260251237711e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.7523248857797934e-02	2.9718250764074187e+03
1.4719999999999731e+01	7.3668546997135678e+01	0.0000000000000000e+00	9.3969416891062818e-01	0.0000000000000000e+00	-3.2287631590090684e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.7555606118049175e-02	2.9717806946074975e+03
1.4729999999999730e+01	7.3670894002150376e+01	0.0000000000000000e+00	9.3968705306543732e-01	0.0000000000000000e+00	-3.2217945740647927e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.7587893749639266e-02	2.9717362879689567e+03
1.4739999999999730e+01	7.3673243104574809e+01	0.0000000000000000e+00	9.3967993714042408e-01	0.0000000000000000e+00	-3.2148202934992477e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.7620111695379913e-02	2.9716918565405335e+03
1.4749999999999730e+01	7.3675594296611280e+01	0.0000000000000000e+00	9.3967282115723527e-01	0.0000000000000000e+00	-3.2078403405231969e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.7652259898314904e-02	2.9716474003710132e+03
1.4759999999999730e+01	7.3677947570460020e+01	0.0000000000000000e+00	9.3966570513749348e-01	0.0000000000000000e+00	-3.2008547383497814e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.7684338301720135e-02	2.9716029195092287e+03
1.4769999999999730e+01	7.3680302918319242e+01	0.0000000000000000e+00	9.3965858910279676e-01	0.0000000000000000e+00	-3.1938635101944361e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.7716346849103634e-02	2.9715584140040610e+03
1.4779999999999729e+01	7.3682660332385126e+01	0.0000000000000000e+00	9.3965147307471830e-01	0.0000000000000000e+00	-3.1868666792748057e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.7748285484205580e-02	2.9715138839044384e+03
1.4789999999999729e+01	7.3685019804851876e+01	0.0000000000000000e+00	9.3964435707480642e-01	0.0000000000000000e+00	-3.1798642688106687e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.7780154150998330e-02	2.9714693292593374e+03
1.4799999999999729e+01	7.3687381327911737e+01	0.0000000000000000e+00	9.3963724112458502e-01	0.0000000000000000e+00	-3.1728563020238560e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.7811952793686434e-02	2.9714247501177815e+03
1.4809999999999729e+01	7.3689744893755005e+01	0.0000000000000000e+00	9.3963012524555245e-01	0.0000000000000000e+00	-3.1658428021381657e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.7843681356706670e-02	2.9713801465288411e+03
1.4819999999999729e+01	7.3692110494570059e+01	0.0000000000000000e+00	9.3962300945918231e-01	0.0000000000000000e+00	-3.1588237923792836e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.7875339784728049e-02	2.9713355185416349e+03
1.4829999999999728e+01	7.3694478122543387e+01	0.0000000000000000e+00	9.3961589378692301e-01	0.0000000000000000e+00	-3.1517992959747103e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.7906928022651840e-02	2.9712908662053273e+03
1.4839999999999728e+01	7.3696847769859616e+01	0.0000000000000000e+00	9.3960877825019751e-01	0.0000000000000000e+00	-3.1447693361536721e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.7938446015611584e-02	2.9712461895691308e+03
1.4849999999999728e+01	7.3699219428701511e+01	0.0000000000000000e+00	9.3960166287040325e-01	0.0000000000000000e+00	-3.1377339361470451e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.7969893708973123e-02	2.9712014886823035e+03
1.4859999999999728e+01	7.3701593091250032e+01	0.0000000000000000e+00	9.3959454766891259e-01	0.0000000000000000e+00	-3.1306931191872646e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.8001271048334591e-02	2.9711567635941506e+03
1.4869999999999727e+01	7.3703968749684336e+01	0.0000000000000000e+00	9.3958743266707179e-01	0.0000000000000000e+00	-3.1236469085082581e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.8032577979526467e-02	2.9711120143540229e+03
1.4879999999999727e+01	7.3706346396181800e+01	0.0000000000000000e+00	9.3958031788620178e-01	0.0000000000000000e+00	-3.1165953273453615e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.8063814448611547e-02	2.9710672410113189e+03
1.4889999999999727e+01	7.3708726022918057e+01	0.0000000000000000e+00	9.3957320334759753e-01	0.0000000000000000e+00	-3.1095383989352280e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.8094980401885000e-02	2.9710224436154817e+03
1.4899999999999727e+01	7.3711107622067004e+01	0.0000000000000000e+00	9.3956608907252814e-01	0.0000000000000000e+00	-3.1024761465157655e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.8126075785874349e-02	2.9709776222160017e+03
1.4909999999999727e+01	7.3713491185800848e+01	0.0000000000000000e+00	9.3955897508223651e-01	0.0000000000000000e+00	-3.0954085933260424e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.8157100547339508e-02	2.9709327768624139e+03
1.4919999999999726e+01	7.3715876706290118e+01	0.0000000000000000e+00	9.3955186139793978e-01	0.0000000000000000e+00	-3.0883357626062171e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.8188054633272769e-02	2.9708879076042999e+03
1.4929999999999726e+01	7.3718264175703681e+01	0.0000000000000000e+00	9.3954474804082855e-01	0.0000000000000000e+00	-3.0812576775974491e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.8218937990898832e-02	2.9708430144912859e+03
1.4939999999999726e+01	7.3720653586208769e+01	0.0000000000000000e+00	9.3953763503206722e-01	0.0000000000000000e+00	-3.0741743615418224e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.8249750567674804e-02	2.9707980975730443e+03
1.4949999999999726e+01	7.3723044929970996e+01	0.0000000000000000e+00	9.3953052239279378e-01	0.0000000000000000e+00	-3.0670858376822701e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.8280492311290224e-02	2.9707531568992927e+03
1.4959999999999726e+01	7.3725438199154425e+01	0.0000000000000000e+00	9.3952341014411977e-01	0.0000000000000000e+00	-3.0599921292624858e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.8311163169667048e-02	2.9707081925197926e+03
1.4969999999999725e+01	7.3727833385921528e+01	0.0000000000000000e+00	9.3951629830713013e-01	0.0000000000000000e+00	-3.0528932595268563e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.8341763090959673e-02	2.9706632044843523e+03
1.4979999999999725e+01	7.3730230482433257e+01	0.0000000000000000e+00	9.3950918690288288e-01	0.0000000000000000e+00	-3.0457892517203751e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.8372292023554940e-02	2.9706181928428232e+03
1.4989999999999725e+01	7.3732629480849042e+01	0.0000000000000000e+00	9.3950207595240953e-01	0.0000000000000000e+00	-3.0386801290885551e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.8402749916072144e-02	2.9705731576451021e+03
1.4999999999999725e+01	7.3735030373326822e+01	0.0000000000000000e+00	9.3949496547671452e-01	0.0000000000000000e+00	-3.0315659148773596e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.8433136717363032e-02	2.9705280989411303e+03
1.5009999999999724e+01	7.3737433152023073e+01	0.0000000000000000e+00	9.3948785549677527e-01	0.0000000000000000e+00	-3.0244466323331273e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.8463452376511805e-02	2.9704830167808936e+03
1.5019999999999724e+01	7.3739837809092819e+01	0.0000000000000000e+00	9.3948074603354215e-01	0.0000000000000000e+00	-3.0173223047024723e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.8493696842835138e-02	2.9704379112144215e+03
1.5029999999999724e+01	7.3742244336689680e+01	0.0000000000000000e+00	9.3947363710793841e-01	0.0000000000000000e+00	-3.0101929552322306e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.8523870065882165e-02	2.9703927822917876e+03
1.5039999999999724e+01	7.3744652726965882e+01	0.0000000000000000e+00	9.3946652874085990e-01	0.0000000000000000e+00	-3.0030586071693654e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.8553971995434486e-02	2.9703476300631096e+03
1.5049999999999724e+01	7.3747062972072257e+01	0.0000000000000000e+00	9.3945942095317514e-01	0.0000000000000000e+00	-2.9959192837608903e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.8584002581506178e-02	2.9703024545785488e+03
1.5059999999999723e+01	7.3749475064158304e+01	0.0000000000000000e+00	9.3945231376572536e-01	0.0000000000000000e+00	-2.9887750082537873e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.8613961774343788e-02	2.9702572558883103e+03
1.5069999999999723e+01	7.3751888995372212e+01	0.0000000000000000e+00	9.3944520719932378e-01	0.0000000000000000e+00	-2.9816258038949440e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.8643849524426325e-02	2.9702120340426427e+03
1.5079999999999723e+01	7.3754304757860837e+01	0.0000000000000000e+00	9.3943810127475635e-01	0.0000000000000000e+00	-2.9744716939310491e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.8673665782465271e-02	2.9701667890918375e+03
1.5089999999999723e+01	7.3756722343769781e+01	0.0000000000000000e+00	9.3943099601278113e-01	0.0000000000000000e+00	-2.9673127016085371e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.8703410499404583e-02	2.9701215210862297e+03
1.5099999999999723e+01	7.3759141745243369e+01	0.0000000000000000e+00	9.3942389143412841e-01	0.0000000000000000e+00	-2.9601488501734968e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.8733083626420669e-02	2.9700762300761976e+03
1.5109999999999722e+01	7.3761562954424718e+01	0.0000000000000000e+00	9.3941678755950042e-01	0.0000000000000000e+00	-2.9529801628716008e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.8762685114922405e-02	2.9700309161121613e+03
1.5119999999999722e+01	7.3763985963455738e+01	0.0000000000000000e+00	9.3940968440957129e-01	0.0000000000000000e+00	-2.9458066629480138e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.8792214916551120e-02	2.9699855792445846e+03
